degree,count
0,4
1,8
2,71
3,346
4,617
5,507
6,214
7,133
8,105
9,102
10,63
11,49
12,39
13,33
14,23
15,28
16,26
17,11
18,17
19,28
20,12
21,12
22,3
23,6
24,3
25,6
26,6
27,8
28,4
29,3
30,2
31,6
32,2
33,4
34,0
35,0
36,1
37,2
38,3
39,3
40,1
41,0
42,0
43,0
44,1
45,0
46,1
47,0
48,0
49,0
50,0
51,1
